replication,day,station,m3_in,m3_out,batches_processed
0,210,drymill,80.59100000000001,76.652,2
0,210,impregnado,70.294,69.757,2
0,211,aserradero,189.562,95.631,7
0,211,bano,14.332,13.876,1
0,211,drymill,79.84,75.719,2
0,211,impregnado,76.527,75.40899999999999,2
0,211,secado,79.634,77.751,1
0,212,aserradero,205.693,102.783,9
0,212,bano,16.008,16.008,1
0,212,drymill,82.783,77.58600000000001,2
0,212,impregnado,38.482,38.482,1
0,212,secado,74.031,70.805,1
0,213,aserradero,206.497,102.96000000000001,7
0,213,bano,28.965,28.494,2
0,213,drymill,39.741,37.467,1
0,213,impregnado,35.92,34.873,1
0,213,secado,75.495,72.255,1
0,214,aserradero,146.362,72.998,5
0,214,bano,15.881,15.881,1
0,214,drymill,39.026,37.129,1
0,214,impregnado,73.066,72.53,2
0,215,aserradero,144.796,71.362,5
0,215,drymill,76.807,71.679,2
0,215,impregnado,75.271,74.985,2
0,215,secado,74.267,73.401,1
0,217,aserradero,31.708,15.479,1
0,217,drymill,80.655,77.262,2
0,217,impregnado,74.025,74.025,2
0,217,secado,79.064,78.187,1
0,218,aserradero,239.65,119.348,8
0,218,bano,60.388999999999996,59.509,4
0,218,drymill,28.091,26.948999999999998,2
0,218,impregnado,27.286,26.826999999999998,2
0,218,secado,31.429,30.347,2
0,219,aserradero,91.471,45.668,3
0,220,aserradero,30.256,15.286,1
0,220,secado,75.471,72.519,1
0,221,aserradero,175.863,88.561,6
0,221,bano,30.396,30.239,2
0,221,drymill,79.227,75.649,2
0,222,aserradero,212.312,105.463,7
0,222,bano,31.206000000000003,31.038,2
0,222,drymill,81.52000000000001,76.006,2
0,222,secado,76.409,74.298,1
0,224,aserradero,274.801,137.531,9
0,224,bano,44.703,44.684,3
0,224,drymill,76.226,73.223,2
0,224,secado,78.987,75.977,1
0,225,aserradero,237.765,118.414,8
0,225,bano,46.223,46.115,3
0,225,drymill,82.72900000000001,78.434,2
0,225,secado,82.653,81.723,1
0,227,aserradero,216.141,108.667,7
0,227,bano,28.974,28.484,2
0,227,drymill,77.983,73.943,2
0,227,secado,80.943,79.451,1
0,228,aserradero,125.035,62.444,4
0,228,bano,15.646,15.599,1
0,228,drymill,82.41300000000001,79.414,2
0,228,secado,74.827,72.321,1
0,229,aserradero,92.693,45.982,3
0,229,secado,75.801,75.097,1
0,231,aserradero,268.773,134.624,9
0,231,bano,15.574,15.302,1
0,231,drymill,150.082,141.60500000000002,4
0,231,secado,84.202,81.333,1
0,232,aserradero,118.017,59.186,4
0,232,bano,14.883,14.421,1
0,232,secado,82.64,79.602,1
0,233,aserradero,180.392,91.235,6
0,233,bano,15.301,14.807,1
0,233,drymill,72.263,69.66499999999999,2
0,234,aserradero,28.215,14.104,1
0,234,drymill,77.544,73.069,2
0,234,secado,75.692,74.418,1
0,235,aserradero,297.926,147.885,10
0,235,bano,45.391,44.942,3
0,235,drymill,80.357,76.566,2
0,235,secado,85.926,81.573,1
0,236,aserradero,87.92399999999999,43.931,3
0,236,bano,15.216,15.113,1
0,237,secado,82.712,80.743,1
0,238,aserradero,302.278,151.653,10
0,238,bano,91.396,90.32900000000001,6
0,238,drymill,120.809,115.50999999999999,3
0,238,secado,79.961,77.507,1
0,239,aserradero,268.88,134.46,9
0,239,bano,45.532,45.198,3
0,239,drymill,35.249,34.158,1
0,240,aserradero,291.15,143.859,10
0,240,bano,59.644999999999996,59.112,4
0,240,drymill,76.586,73.499,2
0,240,secado,76.547,75.355,1
0,241,aserradero,208.18200000000002,103.11500000000001,7
0,241,bano,15.539,15.539,1
0,241,drymill,76.009,72.62,2
0,241,secado,78.648,77.386,1
0,243,aserradero,272.123,135.44899999999998,9
0,243,bano,91.144,89.94,6
0,243,drymill,79.489,76.724,2
0,243,secado,83.621,79.184,1
0,244,secado,61.887,59.983,1
0,245,aserradero,237.445,119.223,8
0,245,bano,59.759,59.278,4
0,245,drymill,108.086,103.889,4
0,245,secado,46.367,43.88,1
0,246,aserradero,266.584,133.70600000000002,9
0,246,bano,16.027,15.519,1
0,246,drymill,45.448,43.146,2
0,246,secado,46.627,46.0,2
0,247,aserradero,87.607,43.522,3
0,247,drymill,39.215,37.964,1
0,247,secado,77.692,74.761,1
0,248,aserradero,91.505,45.139,3
0,248,drymill,35.782,34.075,1
0,248,impregnado,74.67099999999999,73.434,2
0,249,aserradero,210.707,104.185,7
0,249,bano,31.099,30.904,2
0,249,drymill,77.74199999999999,73.729,2
0,249,impregnado,72.06,70.824,2
0,249,secado,82.848,79.218,1
0,250,aserradero,241.954,120.981,8
0,250,bano,59.138999999999996,58.629,4
0,250,drymill,81.144,76.02,2
0,250,impregnado,73.943,72.387,2
0,250,secado,76.968,73.796,1
0,251,aserradero,31.484,15.768,1
0,251,secado,82.954,80.704,1
0,252,aserradero,235.877,117.399,8
0,252,bano,46.012,45.479,3
0,252,drymill,79.279,75.011,2
0,252,impregnado,75.47,73.863,2
0,253,aserradero,58.824,29.430999999999997,2
0,253,bano,14.468,14.428,1
0,253,secado,80.117,78.257,1
0,254,aserradero,206.123,103.734,7
0,254,bano,28.851,28.183,2
0,254,drymill,80.262,76.22800000000001,2
0,254,impregnado,72.624,72.519,2
0,255,aserradero,270.421,134.518,9
0,255,bano,46.281,45.446,3
0,255,drymill,76.92099999999999,74.125,2
0,255,impregnado,73.971,73.971,2
0,255,secado,79.95,76.686,1
0,256,aserradero,242.473,120.283,8
0,256,bano,45.968,45.197,3
0,256,drymill,77.87700000000001,73.36,2
0,256,impregnado,70.769,70.769,2
0,256,secado,77.261,73.628,1
0,257,aserradero,178.779,89.958,6
0,257,bano,30.365000000000002,29.777,2
0,257,drymill,75.912,71.905,2
0,257,impregnado,70.42699999999999,69.151,2
0,257,secado,75.208,71.349,1
0,259,aserradero,246.07399999999998,123.138,8
0,259,bano,60.122,59.655,4
0,259,drymill,78.303,75.13,2
0,259,impregnado,74.761,74.41999999999999,2
0,259,secado,81.301,80.085,1
0,260,aserradero,214.789,107.599,7
0,260,bano,46.368,46.043,3
0,260,drymill,82.249,77.25,2
0,260,impregnado,35.195,35.195,1
0,260,secado,75.966,73.263,1
0,261,aserradero,117.81,58.856,4
0,261,impregnado,37.93,37.84,1
0,262,aserradero,30.617,15.539,1
0,262,secado,83.113,81.443,1
0,263,aserradero,92.10300000000001,45.653,3
0,263,bano,14.837,14.837,1
0,263,drymill,80.107,75.265,2
0,263,impregnado,73.648,71.755,2
0,263,secado,37.461,36.001,1
0,264,aserradero,240.844,120.894,8
0,264,bano,60.059,59.001999999999995,4
0,264,drymill,81.029,77.546,3
0,264,impregnado,76.958,75.139,3
0,264,secado,46.704,45.742000000000004,2
0,265,secado,74.288,71.45,1
0,266,aserradero,268.812,135.333,9
0,266,bano,45.275,44.754999999999995,3
0,266,drymill,76.191,71.627,2
0,266,secado,77.724,75.639,1
0,267,aserradero,275.797,138.191,9
0,267,bano,74.139,73.764,5
0,267,drymill,78.723,75.259,2
0,268,aserradero,216.912,108.36699999999999,7
0,268,bano,30.403,30.17,2
0,268,drymill,75.944,72.614,2
0,268,secado,81.448,78.814,1
0,269,aserradero,294.469,146.84,10
0,269,bano,45.022,44.876999999999995,3
0,269,drymill,77.41,74.457,2
0,269,secado,85.35,81.273,1
0,270,aserradero,179.83,89.839,6
0,270,bano,43.125,42.114,3
0,270,secado,82.623,81.309,1
0,271,aserradero,202.802,101.499,7
0,271,bano,29.159,29.159,2
0,271,drymill,73.34299999999999,69.73400000000001,2
0,272,secado,77.684,75.979,1
0,273,aserradero,271.288,135.048,9
0,273,bano,45.592999999999996,45.172,3
0,273,drymill,157.065,149.03,4
0,273,secado,76.287,72.457,1
0,274,aserradero,245.67,123.009,8
0,274,bano,45.422,45.204,3
0,274,secado,80.727,76.764,1
0,275,aserradero,149.721,74.563,5
0,275,drymill,78.388,73.983,2
0,276,aserradero,241.11,119.909,8
0,276,bano,28.198,27.936999999999998,2
0,276,drymill,77.37,73.258,2
0,276,secado,76.013,74.18,1
0,277,aserradero,178.958,89.905,6
0,277,bano,46.009,45.225,3
0,277,drymill,76.519,73.152,2
0,277,secado,74.138,73.482,1
0,278,aserradero,145.574,73.702,5
0,278,bano,29.483,29.047,2
0,278,drymill,42.939,41.724,1
0,278,secado,83.508,82.059,1
0,279,aserradero,30.296,15.467,1
0,279,drymill,39.513,37.349,1
0,279,secado,84.283,80.577,1
0,280,aserradero,274.749,137.372,9
0,280,bano,43.9,43.662,3
0,280,drymill,81.556,76.563,2
0,281,aserradero,267.199,133.341,9
0,281,bano,30.316000000000003,29.731,2
0,281,drymill,75.475,71.517,2
0,281,secado,80.959,79.663,1
0,282,aserradero,180.565,90.25800000000001,6
0,282,drymill,75.97800000000001,73.126,2
0,282,secado,76.095,74.39,1
0,283,aserradero,122.14500000000001,61.552,4
0,283,bano,15.994,15.529,1
0,283,drymill,80.119,76.79,2
0,283,secado,74.324,72.928,1
0,284,aserradero,116.345,58.048,4
0,284,bano,15.167,14.82,1
0,285,aserradero,118.432,59.103,4
0,285,drymill,77.757,73.205,2
0,285,secado,83.881,82.589,1
0,286,secado,102.21600000000001,98.413,3
0,287,aserradero,270.34,134.086,9
0,287,bano,59.244,58.714,4
0,287,drymill,169.357,159.226,5
0,287,secado,78.991,76.032,1
0,288,aserradero,299.6,148.98,10
0,288,bano,60.083,58.81,4
0,288,drymill,38.687,36.299,1
0,288,impregnado,71.53399999999999,70.45599999999999,2
0,288,secado,77.109,75.219,1
0,289,aserradero,269.08,133.698,9
0,289,bano,31.137999999999998,30.874000000000002,2
0,289,drymill,36.081,33.669,1
0,289,impregnado,71.247,70.356,2
0,290,aserradero,264.309,131.946,9
0,290,bano,46.679,45.705,3
0,290,drymill,73.184,71.124,2
0,290,impregnado,75.836,74.755,2
0,290,secado,75.753,72.148,1
0,291,aserradero,238.464,119.229,8
0,291,bano,91.744,90.80799999999999,6
0,291,drymill,76.598,73.97999999999999,2
0,291,impregnado,74.94300000000001,73.275,2
0,291,secado,85.547,81.67,1
0,292,aserradero,182.019,90.851,6
0,292,bano,30.335,30.07,2
0,292,drymill,39.756,38.51,1
0,292,secado,77.599,73.969,1
0,293,aserradero,30.327,14.792,1
0,293,drymill,36.54,34.188,1
0,293,impregnado,72.064,71.993,2
0,294,aserradero,269.881,134.472,9
0,294,bano,74.517,73.594,5
0,294,drymill,82.08,77.737,2
0,294,impregnado,74.132,74.034,2
0,294,secado,74.557,73.287,1
0,295,aserradero,298.924,150.089,10
0,295,bano,73.48400000000001,72.008,5
0,295,drymill,78.846,75.703,2
0,295,impregnado,72.69800000000001,71.449,2
0,295,secado,83.556,80.634,1
0,296,aserradero,329.252,163.78,11
0,296,bano,89.106,87.833,6
0,296,drymill,75.967,73.25999999999999,2
0,296,impregnado,76.936,76.694,2
0,296,secado,79.718,78.857,1
0,297,aserradero,267.65,133.595,9
0,297,bano,75.413,74.405,5
0,297,drymill,59.587999999999994,56.303,2
0,297,impregnado,61.774,61.687,2
0,297,secado,63.577,61.294,1
0,298,aserradero,242.024,120.838,8
0,298,bano,29.259999999999998,29.012999999999998,2
0,299,aserradero,211.632,105.928,7
0,299,bano,44.333,43.878,3
0,299,drymill,74.59899999999999,71.303,2
0,299,secado,80.138,76.376,1
0,300,secado,85.56,83.669,1
0,301,aserradero,205.918,103.905,7
0,301,drymill,73.77600000000001,69.857,2
0,301,secado,75.143,73.185,1
0,302,aserradero,178.29,88.741,6
0,302,bano,14.924,14.924,1
0,302,drymill,76.2,72.654,2
0,303,aserradero,299.129,148.679,10
0,303,bano,74.147,73.822,5
0,303,drymill,77.768,72.753,2
0,303,secado,75.558,72.189,1
0,304,aserradero,116.402,57.946,4
0,304,secado,77.416,75.688,1
0,305,aserradero,31.637,15.894,1
0,305,drymill,82.691,79.51400000000001,2
0,306,aserradero,236.469,118.269,8
0,306,bano,31.593,31.335,2
0,306,drymill,79.844,76.493,2
0,306,secado,85.372,84.405,1
0,307,secado,76.574,74.248,1
0,308,aserradero,271.346,135.376,9
0,308,bano,43.606,42.582,3
0,308,drymill,160.872,155.56900000000002,4
0,308,secado,80.77,78.19,1
0,309,aserradero,204.463,102.562,7
0,309,bano,31.665,31.037,2
0,309,drymill,40.629,39.182,1
0,309,secado,80.251,76.841,1
0,310,aserradero,143.276,72.103,5
0,310,bano,14.642,14.642,1
0,310,drymill,36.315,35.22,1
0,310,secado,75.475,74.234,1
0,311,aserradero,300.218,148.412,10
0,311,bano,89.148,87.738,6
0,311,drymill,80.471,75.749,2
0,312,aserradero,185.35,92.413,6
0,312,drymill,123.675,118.302,4
0,312,secado,124.65200000000002,119.62700000000001,2
0,313,aserradero,262.428,132.18,9
0,313,bano,59.541,58.562,4
0,313,drymill,26.982,26.233,1
0,313,secado,30.509999999999998,29.92,2
0,314,secado,78.759,76.776,1
0,315,aserradero,270.48199999999997,135.317,9
0,315,bano,14.563,14.07,1
0,315,drymill,161.576,153.968,4
0,315,impregnado,110.999,108.66,3
0,315,secado,79.603,76.776,1
0,316,aserradero,181.39600000000002,90.739,6
0,316,bano,42.5,42.333,3
0,316,impregnado,33.989,33.935,1
0,316,secado,83.398,81.561,1
0,317,aserradero,267.873,134.221,9
0,317,bano,58.897999999999996,58.428,4
0,317,drymill,78.446,73.836,2
0,317,impregnado,74.24000000000001,73.376,2
0,318,aserradero,241.662,120.332,8
0,318,bano,45.991,45.574,3
0,318,drymill,76.696,72.744,2
0,318,impregnado,73.033,71.43299999999999,2
0,318,secado,80.475,79.307,1
0,319,aserradero,238.473,119.665,8
0,319,bano,15.581,15.344,1
0,319,drymill,80.784,75.902,2
0,319,impregnado,71.248,71.129,2
0,319,secado,74.712,72.535,1
0,320,aserradero,117.949,58.544,4
0,320,bano,14.693,14.621,1
0,320,drymill,79.729,75.05600000000001,2
0,320,impregnado,39.103,39.051,1
0,320,secado,82.345,81.071,1
0,321,aserradero,29.787,15.043,1
0,321,impregnado,35.231,35.06,1
0,322,aserradero,272.098,136.516,9
0,322,bano,28.968,28.692,2
0,322,drymill,80.717,75.821,2
0,322,impregnado,72.169,72.169,2
0,322,secado,75.687,73.2,1
0,323,aserradero,231.111,115.188,8
0,323,bano,46.294,46.176,3
0,323,drymill,80.53399999999999,75.548,2
0,323,impregnado,73.383,73.383,2
0,323,secado,79.543,79.045,1
0,325,aserradero,183.575,92.90299999999999,6
0,325,bano,28.328,27.624000000000002,2
0,325,drymill,74.886,71.237,2
0,325,impregnado,77.27199999999999,76.889,2
0,325,secado,142.103,139.82,2
0,326,aserradero,210.017,105.642,7
0,326,bano,28.391,28.291,2
0,326,drymill,103.871,98.891,4
0,326,impregnado,91.59,89.17699999999999,3
0,326,secado,42.321,40.982,1
0,327,aserradero,148.482,74.081,5
0,327,bano,30.348,29.722,2
0,327,drymill,56.143,52.94,3
0,327,impregnado,59.77,59.285000000000004,4
0,327,secado,57.631,55.20400000000001,2
0,328,secado,79.479,78.673,1
0,329,aserradero,267.953,135.087,9
0,329,bano,74.277,73.65899999999999,5
0,329,drymill,72.93799999999999,68.983,2
0,330,aserradero,267.166,134.142,9
0,330,bano,60.177,59.074,4
0,330,drymill,82.941,78.889,2
0,330,secado,85.269,81.228,1
0,331,aserradero,212.929,107.169,7
0,331,bano,14.917,14.432,1
0,332,aserradero,205.32299999999998,103.224,7
0,332,bano,14.102,13.903,1
0,332,drymill,75.001,71.333,2
0,332,secado,74.037,71.319,1
0,333,aserradero,152.764,76.59,5
0,333,bano,43.331,42.485,3
0,333,drymill,77.81,73.82,2
0,333,secado,82.033,78.521,1
0,334,aserradero,329.178,165.298,11
0,334,bano,45.415,44.558,3
0,334,drymill,74.887,71.036,2
0,334,secado,83.234,80.463,1
0,335,secado,74.682,72.358,1
0,336,aserradero,240.661,120.901,8
0,336,bano,44.859,44.226,3
0,336,drymill,77.03800000000001,73.33099999999999,2
0,337,aserradero,265.864,133.676,9
0,337,bano,44.911,43.96,3
0,337,drymill,77.223,72.644,2
0,337,secado,75.464,71.961,1
0,338,aserradero,236.051,117.416,8
0,338,bano,88.594,87.178,6
0,338,drymill,74.779,70.662,2
0,338,secado,79.586,77.459,1
0,339,aserradero,268.76800000000003,134.419,9
0,339,bano,61.078,60.341,4
0,339,drymill,73.382,68.62,2
0,339,secado,83.154,79.722,1
0,340,aserradero,150.81,74.889,5
0,340,secado,82.967,80.309,1
0,341,aserradero,149.162,75.0,5
0,341,bano,14.611,14.516,1
0,341,drymill,78.98599999999999,74.68299999999999,2
0,342,secado,74.498,73.411,1
0,343,aserradero,274.829,137.187,9
0,343,bano,45.428,45.191,3
0,343,drymill,152.838,144.31799999999998,4
0,343,secado,84.079,83.441,1
0,344,aserradero,338.52,169.585,11
0,344,bano,44.478,43.689,3
0,344,drymill,77.469,73.205,2
0,344,secado,78.369,76.357,1
0,345,aserradero,242.828,121.485,8
0,345,bano,30.308,29.939999999999998,2
0,345,drymill,78.03399999999999,73.958,2
0,345,secado,78.922,78.284,1
0,346,aserradero,61.212,31.215,2
0,346,bano,14.533,14.412,1
0,346,drymill,38.185,36.694,1
0,346,secado,82.376,77.926,1
0,347,aserradero,301.05899999999997,150.756,10
0,347,bano,60.129999999999995,59.832,4
0,347,drymill,36.458,35.018,1
0,348,aserradero,184.586,92.47,6
0,348,bano,14.849,14.369,1
0,348,drymill,79.03800000000001,76.057,2
0,348,secado,77.905,74.922,1
0,349,secado,83.963,80.244,1
0,350,aserradero,264.49,131.68,9
0,350,bano,59.878,59.589999999999996,4
0,350,drymill,75.74199999999999,71.73500000000001,2
0,350,secado,79.706,77.796,1
0,351,aserradero,269.351,135.025,9
0,351,bano,74.462,73.587,5
0,351,drymill,79.209,75.43,2
0,352,aserradero,207.254,103.264,7
0,352,drymill,77.139,72.761,2
0,352,secado,76.703,75.383,1
0,353,aserradero,59.715,29.896,2
0,353,drymill,78.36099999999999,75.124,2
0,353,secado,107.21600000000001,103.559,2
0,354,aserradero,212.496,106.115,7
0,354,bano,15.122,14.85,1
0,354,drymill,35.313,33.943,1
0,355,aserradero,179.982,90.608,6
0,355,bano,14.113,13.934,1
0,355,drymill,79.725,75.753,2
0,355,impregnado,73.58,72.21799999999999,2
0,355,secado,79.998,76.183,1
0,356,secado,79.744,77.339,1
0,357,aserradero,240.023,120.045,8
0,357,bano,45.04,44.911,3
0,357,drymill,111.65299999999999,105.911,3
0,357,impregnado,75.07,74.193,2
0,357,secado,82.501,80.478,1
0,358,aserradero,296.644,147.655,10
0,358,bano,89.488,88.877,6
0,358,drymill,40.047,38.189,1
0,358,impregnado,72.304,70.57300000000001,2
0,359,aserradero,234.118,118.613,8
0,359,bano,14.487,14.185,1
0,359,drymill,79.991,75.562,2
0,359,impregnado,77.449,75.564,2
0,359,secado,74.846,71.929,1
0,360,aserradero,147.57,73.979,5
0,360,bano,14.677,14.677,1
0,360,drymill,72.60499999999999,68.24000000000001,2
0,360,impregnado,73.531,73.531,2
0,360,secado,81.765,77.977,1
0,361,aserradero,90.3,45.007999999999996,3
0,361,bano,15.931,15.45,1
0,361,drymill,40.8,39.044,1
0,361,secado,77.994,75.597,1
0,362,aserradero,235.269,117.187,8
0,362,bano,45.341,45.055,3
0,362,drymill,35.168,32.829,1
0,362,impregnado,76.005,74.405,2
0,363,secado,78.678,76.137,1
0,364,aserradero,273.238,137.049,9
0,364,bano,28.381999999999998,28.113999999999997,2
0,364,drymill,119.585,113.404,3
0,364,impregnado,73.26,73.119,2
0,364,secado,75.197,72.08,1
1,0,aserradero,146.385,72.971,6
1,0,bano,2.065,2.004,1
1,0,drymill,13.464,12.969,1
1,0,impregnado,11.842,11.752,1
1,0,secado,12.607,12.415,1
1,1,aserradero,218.236,108.377,9
1,1,bano,63.335,62.372,5
1,1,drymill,54.598,51.759,3
1,1,impregnado,24.015,24.015,1
1,1,secado,76.215,74.428,4
1,2,aserradero,238.094,117.68,8
1,2,bano,44.942,44.532,3
1,2,drymill,63.25,60.225,3
1,2,impregnado,16.208,15.953,1
1,2,secado,60.519,58.426,3
1,3,aserradero,284.036,142.907,10
1,3,bano,44.492,44.271,3
1,3,drymill,61.881,59.732,3
1,3,secado,63.111999999999995,61.903,2
1,4,aserradero,257.281,128.637,9
1,4,bano,30.852,30.722,2
1,4,drymill,50.678000000000004,47.806,3
1,4,impregnado,88.3,86.99000000000001,5
1,4,secado,37.912,36.479,2
1,5,aserradero,219.83100000000002,109.644,9
1,5,bano,14.385,14.136,1
1,5,drymill,37.198,35.423,1
1,5,secado,84.428,81.256,1
1,7,aserradero,134.661,67.726,8
1,7,bano,5.388999999999999,5.379,3
1,7,drymill,155.442,147.243,4
1,7,secado,110.163,106.838,2
1,8,aserradero,258.757,128.987,9
1,8,bano,74.657,73.577,5
1,8,drymill,45.744,43.814,2
1,8,secado,50.373999999999995,49.841,2
1,9,aserradero,216.52100000000002,108.03,9
1,9,bano,19.228,19.208000000000002,2
1,10,aserradero,195.514,97.438,9
1,10,bano,75.923,74.38,7
1,10,drymill,115.691,110.339,4
1,10,impregnado,110.272,109.61200000000001,4
1,10,secado,122.787,118.029,3
1,11,aserradero,254.685,126.595,9
1,11,bano,72.649,71.686,5
1,12,aserradero,255.481,128.209,9
1,12,bano,30.964,30.83,2
1,12,drymill,75.70400000000001,71.359,2
1,12,secado,79.976,77.782,1
1,13,secado,63.48,62.56,1
1,14,aserradero,160.618,79.949,7
1,14,bano,50.748999999999995,50.565,4
1,14,drymill,101.422,97.155,3
1,14,secado,81.774,79.148,1
1,15,aserradero,301.098,151.651,10
1,15,bano,29.091,28.374,2
1,15,drymill,101.646,95.595,4
1,15,secado,65.482,63.447,3
1,16,aserradero,132.769,65.977,6
1,16,bano,15.658999999999999,15.354999999999999,2
1,17,aserradero,261.939,130.976,10
1,17,bano,38.278,37.308,3
1,17,drymill,92.51,87.23,3
1,17,impregnado,81.028,79.601,3
1,17,secado,118.785,117.19200000000001,3
1,18,aserradero,271.676,136.85,9
1,18,bano,46.583,46.08,3
1,18,drymill,41.93600000000001,39.137,2
1,18,impregnado,40.167,39.332,2
1,18,secado,14.827,14.599,1
1,19,aserradero,278.047,139.609,10
1,19,bano,63.161,62.707,4
1,19,drymill,76.905,72.709,2
1,19,secado,75.031,72.659,1
1,20,secado,79.355,77.946,1
1,21,aserradero,205.773,103.23400000000001,7
1,21,bano,27.503999999999998,27.155,2
1,21,drymill,79.859,75.349,2
1,22,aserradero,264.367,131.825,10
1,22,bano,57.043,55.809,4
1,22,drymill,103.666,98.125,3
1,22,secado,105.257,102.125,2
1,23,aserradero,224.802,112.227,9
1,23,bano,15.231,15.228,1
1,23,drymill,2.35,2.26,1
1,23,secado,81.251,77.973,1
1,24,aserradero,218.934,108.718,9
1,24,bano,47.492,47.285,4
1,24,drymill,77.197,74.041,2
1,24,impregnado,70.471,69.16300000000001,2
1,25,aserradero,120.494,60.473,6
1,25,bano,15.064,14.739,2
1,25,drymill,75.125,71.99600000000001,2
1,25,impregnado,75.6,74.33,2
1,25,secado,76.892,75.331,1
1,26,aserradero,210.167,104.224,9
1,26,bano,29.266000000000002,29.056,4
1,26,drymill,74.176,69.825,2
1,26,impregnado,39.161,39.161,1
1,26,secado,83.851,83.161,1
1,27,aserradero,28.91,14.764,1
1,27,impregnado,33.576,33.343,1
1,27,secado,82.85199999999999,78.506,2
1,28,aserradero,221.079,110.663,9
1,28,bano,103.801,102.863,7
1,28,drymill,82.449,77.65,2
1,28,impregnado,76.553,74.11,2
1,29,aserradero,212.204,107.077,8
1,29,bano,30.247,29.793,2
1,29,drymill,77.391,72.792,2
1,29,secado,84.552,83.274,1
1,30,aserradero,165.275,82.748,9
1,30,bano,11.687,11.406,1
1,30,drymill,59.655,56.554,2
1,30,secado,64.38,62.077,1
1,31,aserradero,165.95,82.646,6
1,31,bano,12.624,12.624,1
1,31,secado,74.064,70.827,1
1,32,aserradero,228.046,114.482,10
1,32,bano,36.749,36.417,4
1,32,drymill,109.973,104.323,4
1,32,secado,41.83,40.128,1
1,33,aserradero,223.191,111.812,9
1,33,bano,32.255,32.161,3
